beat,date,crimes
1123,01/08/2016,29
1014,01/08/2016,40
1023,01/08/2016,26
1133,01/08/2016,39
531,01/08/2016,37
1224,01/08/2016,30
1414,01/08/2016,26
1832,01/08/2016,33
431,01/08/2016,43
423,01/08/2016,58
2532,01/08/2016,27
722,01/08/2016,26
1012,01/08/2016,37
1011,01/08/2016,59
2422,01/07/2015,36
733,01/02/2016,29
1232,01/10/2016,36
1224,01/01/2016,41
833,01/11/2016,47
921,01/08/2016,21
824,01/08/2016,40
1122,01/08/2016,53
1434,01/08/2016,42
911,01/08/2016,23
613,01/08/2016,41
725,01/08/2016,41
1913,01/08/2016,40
1223,01/08/2016,32
614,01/08/2016,37
1524,01/08/2016,44
1212,01/08/2016,21
633,01/08/2016,27
2211,01/08/2016,15
524,01/08/2016,37
432,01/08/2016,35
922,01/08/2016,27
411,01/08/2016,43
915,01/08/2016,31
2514,01/08/2016,29
1433,01/08/2016,30
1031,01/08/2016,25
1724,01/08/2016,32
1412,01/08/2016,22
523,01/08/2016,42
413,01/08/2016,37
331,01/08/2016,46
1712,01/08/2016,29
1135,01/08/2016,41
1824,01/08/2016,42
1432,01/08/2016,32
2223,01/08/2016,37
111,01/08/2016,49
1134,01/08/2016,40
912,01/08/2016,30
622,01/08/2016,44
1114,01/08/2016,14
1925,01/08/2016,38
1522,01/08/2016,44
1622,01/08/2016,27
2525,01/01/2016,20
2535,01/01/2012,59
1611,01/01/2012,30
1131,01/01/2014,44
734,01/09/2015,25
321,01/08/2016,39
1834,01/08/2016,71
925,01/08/2016,35
1632,01/08/2016,24
234,01/07/2016,23
2513,01/09/2016,9
725,01/01/2014,38
1512,01/11/2016,18
2525,01/08/2016,21
121,01/08/2016,37
733,01/09/2012,42
1232,01/01/2016,41
823,01/11/2015,54
831,01/11/2015,44
1611,01/05/2016,15
1413,01/06/2015,14
1522,01/01/2014,74
2535,01/02/2015,34
1011,01/11/2016,40
331,01/01/2015,65
524,01/01/2013,58
815,01/08/2016,29
1233,01/01/2016,27
934,01/08/2016,29
1624,01/03/2016,26
715,01/01/2015,24
1112,01/08/2016,52
314,01/02/2015,32
913,01/08/2012,35
1624,01/05/2012,40
1611,01/04/2013,19
1713,01/07/2013,27
313,01/07/2013,27
1632,01/11/2014,17
1032,01/10/2014,25
422,01/09/2014,44
1622,01/07/2014,38
1134,01/06/2015,52
1124,01/02/2015,33
2512,01/04/2015,32
1121,01/02/2015,44
332,01/02/2015,35
1112,01/06/2015,66
1122,01/02/2015,55
1115,01/10/2015,37
1112,01/09/2015,67
1122,01/09/2015,64
1123,01/09/2015,36
1121,01/09/2015,59
1123,01/08/2015,31
224,01/07/2015,20
724,01/09/2015,32
1122,01/07/2015,52
712,01/07/2015,55
932,01/11/2015,21
712,01/11/2015,46
532,01/07/2015,24
312,01/03/2015,40
1112,01/03/2015,53
715,01/02/2015,22
1135,01/01/2015,50
1122,01/06/2015,53
1114,01/11/2015,20
1511,01/02/2015,31
2512,01/09/2015,37
912,01/11/2015,40
1011,01/04/2015,37
1611,01/01/2015,20
1234,01/04/2016,30
1532,01/08/2016,36
1022,01/08/2016,37
311,01/08/2016,23
512,01/08/2016,54
611,01/08/2016,40
1533,01/08/2016,52
1811,01/08/2016,13
424,01/08/2016,44
2533,01/08/2016,66
623,01/08/2016,52
813,01/08/2016,50
632,01/08/2016,55
1424,01/08/2016,52
835,01/08/2016,27
1211,01/08/2016,26
631,01/08/2016,48
2422,01/08/2016,30
933,01/08/2016,28
2233,01/08/2016,24
1924,01/08/2016,40
1722,01/08/2016,39
1215,01/08/2016,27
1113,01/08/2016,38
433,01/08/2016,22
1111,01/08/2016,38
1423,01/08/2016,27
1733,01/08/2016,20
714,01/01/2015,35
1122,01/01/2015,49
1134,01/02/2015,67
1654,01/03/2015,10
1531,01/08/2016,31
1915,01/08/2016,16
733,01/08/2016,31
1222,01/08/2016,36
1235,01/08/2016,14
1115,01/08/2016,37
913,01/08/2016,21
1711,01/08/2016,20
2535,01/08/2016,33
621,01/08/2016,62
812,01/08/2016,19
2433,01/08/2016,21
2531,01/08/2016,25
2213,01/08/2016,21
2222,01/08/2016,30
323,01/08/2016,32
1024,01/08/2016,27
823,01/08/2016,54
215,01/08/2016,14
1651,01/08/2016,15
1214,01/08/2016,26
935,01/08/2016,28
1034,01/08/2016,30
124,01/08/2016,31
1121,01/08/2016,59
412,01/08/2016,41
332,01/08/2016,42
1225,01/08/2016,35
122,01/08/2016,52
1634,01/08/2016,33
334,01/08/2016,32
1921,01/08/2016,17
1732,01/08/2016,33
811,01/08/2016,31
211,01/08/2016,18
522,01/08/2016,42
322,01/08/2016,28
132,01/08/2016,21
112,01/08/2016,71
123,01/08/2016,45
2423,01/08/2016,18
724,01/08/2016,30
1421,01/08/2016,25
731,01/08/2016,26
2011,01/08/2016,28
734,01/08/2016,22
1513,01/08/2016,23
1523,01/08/2016,39
1221,01/08/2016,20
732,01/08/2016,21
1814,01/08/2016,20
1125,01/08/2016,10
511,01/08/2016,68
1935,01/08/2016,31
113,01/08/2016,38
834,01/08/2016,46
414,01/08/2016,49
923,01/08/2016,32
2521,01/08/2016,33
714,01/08/2016,19
735,01/08/2016,36
222,01/08/2016,35
1933,01/08/2016,24
1931,01/08/2016,18
2432,01/08/2016,24
1613,01/08/2016,17
2221,01/08/2016,19
1934,01/08/2016,29
224,01/08/2016,19
232,01/08/2016,25
2513,01/08/2016,17
231,01/08/2016,24
324,01/08/2016,34
1731,01/08/2016,18
1614,01/08/2016,16
713,01/08/2016,54
931,01/08/2016,26
212,01/08/2016,41
2232,01/08/2016,35
624,01/08/2016,51
1822,01/08/2016,32
1431,01/08/2016,20
2424,01/08/2016,25
831,01/08/2016,41
2515,01/08/2016,42
1213,01/08/2016,26
1132,01/08/2016,48
1033,01/08/2016,26
2512,01/08/2016,43
2031,01/08/2016,17
1422,01/08/2016,30
2024,01/08/2016,19
1021,01/08/2016,32
225,01/08/2016,17
1131,01/08/2016,36
825,01/08/2016,30
513,01/08/2016,51
133,01/08/2016,21
2431,01/08/2016,17
214,01/08/2016,20
235,01/08/2016,21
1233,01/08/2016,23
1124,01/08/2016,25
2032,01/08/2016,17
2022,01/08/2016,7
1932,01/08/2016,22
1232,01/08/2016,36
822,01/08/2016,44
2234,01/08/2016,31
1633,01/08/2016,34
1912,01/08/2016,18
213,01/08/2016,24
421,01/08/2016,62
314,01/08/2016,23
1623,01/08/2016,28
1653,01/08/2016,9
1121,01/05/2015,56
1922,01/08/2016,22
1935,01/01/2016,32
1212,01/01/2015,30
2531,01/01/2016,25
2013,01/11/2016,13
433,01/01/2015,40
1935,01/11/2015,38
2525,01/05/2015,25
531,01/01/2015,30
211,01/01/2014,25
1631,01/08/2016,23
914,01/08/2016,28
2033,01/08/2016,13
2023,01/08/2016,17
313,01/08/2016,22
533,01/08/2016,31
2411,01/08/2016,30
932,01/08/2016,20
1013,01/08/2016,26
131,01/08/2016,42
1624,01/08/2016,18
1611,01/08/2016,22
634,01/08/2016,36
2212,01/08/2016,29
2523,01/08/2016,26
1612,01/08/2016,12
1923,01/08/2016,19
723,01/08/2016,28
1423,01/07/2015,24
223,01/08/2016,22
234,01/08/2016,24
924,01/08/2016,24
715,01/08/2016,20
832,01/08/2016,36
1652,01/08/2016,3
1411,01/08/2016,18
1512,01/08/2016,22
1914,01/08/2016,19
2524,01/08/2016,16
233,01/08/2016,12
331,01/12/2016,35
2522,01/08/2016,15
1621,01/03/2016,11
121,01/02/2016,29
1012,01/11/2013,31
715,01/12/2016,21
2413,01/01/2015,53
814,01/01/2015,21
733,01/01/2016,36
2022,01/04/2015,9
113,01/02/2016,37
1821,01/08/2015,33
2411,01/05/2015,27
1914,01/01/2016,32
2512,01/02/2016,41
834,01/02/2016,43
434,01/03/2016,15
1651,01/02/2016,18
2022,01/05/2016,14
1654,01/01/2016,15
1654,01/03/2016,13
1611,01/07/2016,20
2211,01/07/2016,28
2514,01/06/2016,35
623,01/09/2015,56
1222,01/02/2016,28
432,01/06/2016,39
711,01/01/2016,21
1934,01/01/2016,31
1654,01/06/2016,12
1134,01/07/2016,42
2411,01/01/2016,49
2521,01/02/2016,39
413,01/06/2016,25
2433,01/02/2016,21
931,01/06/2016,33
1712,01/02/2016,35
532,01/02/2016,25
1631,01/04/2016,22
622,01/03/2016,38
423,01/01/2016,67
2424,01/02/2016,22
811,01/10/2015,19
935,01/09/2016,17
1522,01/09/2016,39
715,01/09/2016,25
2033,01/08/2015,11
321,01/09/2016,49
2534,01/09/2016,37
431,01/09/2016,27
423,01/09/2016,45
2032,01/09/2016,13
822,01/09/2016,33
725,01/09/2016,43
2512,01/09/2016,40
2424,01/03/2016,27
624,01/01/2016,56
2531,01/06/2016,26
1231,01/03/2016,30
835,01/02/2016,55
1221,01/01/2016,36
2525,01/02/2016,25
1513,01/01/2016,50
813,01/02/2016,51
621,01/03/2016,50
1111,01/05/2016,33
922,01/02/2016,33
715,01/06/2016,14
322,01/09/2016,35
1411,01/09/2016,22
133,01/09/2016,35
933,01/09/2016,29
1532,01/09/2016,42
722,01/09/2016,30
711,01/09/2016,33
1524,01/09/2016,26
1113,01/09/2016,48
1132,01/09/2016,56
813,01/09/2016,41
622,01/09/2016,46
2232,01/09/2016,26
714,01/09/2016,16
1914,01/09/2016,28
1911,01/09/2016,22
1915,01/09/2016,21
1831,01/09/2016,59
1213,01/09/2016,31
1424,01/09/2016,40
1921,01/09/2016,25
123,01/09/2016,52
333,01/09/2016,22
522,01/09/2016,28
414,01/09/2016,62
1031,01/09/2016,35
1133,01/09/2016,49
2532,01/09/2016,31
413,01/09/2016,28
723,01/09/2016,36
812,01/09/2016,29
1111,01/09/2016,31
421,01/09/2016,68
2024,01/09/2016,16
1131,01/09/2016,43
1225,01/09/2016,22
825,01/09/2016,31
1032,01/09/2016,20
334,01/09/2016,19
211,01/09/2016,28
2222,01/09/2016,30
911,01/09/2016,17
1733,01/09/2016,33
925,01/09/2016,26
1121,01/09/2016,49
524,01/09/2016,38
634,01/09/2016,30
1612,01/09/2016,18
731,01/09/2016,31
724,01/09/2016,17
1222,01/09/2016,23
323,01/09/2016,40
1211,01/09/2016,32
1023,01/09/2016,30
732,01/09/2016,20
1235,01/09/2016,22
1731,01/09/2016,25
735,01/09/2016,37
533,01/09/2016,36
831,01/09/2016,59
1413,01/09/2016,19
1115,01/09/2016,32
1124,01/09/2016,22
122,01/09/2016,56
313,01/09/2016,19
311,01/09/2016,18
2423,01/09/2016,27
2412,01/09/2016,24
1423,01/09/2016,30
1623,01/09/2016,21
1533,01/09/2016,55
1224,01/09/2016,43
1122,01/09/2016,38
2212,01/09/2016,38
114,01/09/2016,33
1011,01/09/2016,54
412,01/09/2016,47
511,01/09/2016,70
632,01/09/2016,52
513,01/09/2016,48
411,01/09/2016,43
124,01/09/2016,33
1134,01/09/2016,52
324,01/09/2016,44
713,01/09/2016,43
1932,01/09/2016,31
1233,01/09/2016,32
1832,01/09/2016,27
223,01/09/2016,30
1434,01/09/2016,34
1232,01/09/2016,43
621,01/09/2016,45
2531,01/09/2016,32
314,01/09/2016,25
1614,01/09/2016,17
624,01/09/2016,62
2511,01/09/2016,17
1013,01/09/2016,37
1833,01/09/2016,56
112,01/09/2016,55
111,01/09/2016,61
1632,01/09/2016,18
815,01/09/2016,28
823,01/09/2016,46
712,01/09/2016,41
2431,01/09/2016,16
1824,01/09/2016,33
612,01/09/2016,50
1214,01/09/2016,31
1812,01/09/2016,23
215,01/09/2016,18
2023,01/09/2016,13
512,01/09/2016,45
1513,01/09/2016,32
914,01/09/2016,28
1024,01/09/2016,25
915,01/09/2016,36
1123,01/09/2016,35
1112,01/09/2016,49
1531,01/09/2016,43
835,01/09/2016,37
1624,01/09/2016,18
213,01/09/2016,30
1913,01/09/2016,21
1732,01/09/2016,30
1925,01/09/2016,30
633,01/09/2016,42
922,01/09/2016,34
212,01/09/2016,32
733,01/09/2016,29
2515,01/09/2016,38
824,01/09/2016,30
832,01/09/2016,25
1611,01/09/2016,21
1631,01/09/2016,26
1221,01/09/2016,28
1633,01/09/2016,31
2533,01/09/2016,47
1135,01/09/2016,55
233,01/09/2016,15
523,01/09/2016,25
231,01/09/2016,27
2234,01/09/2016,30
2211,01/09/2016,14
1422,01/09/2016,32
1814,01/09/2016,28
2521,01/09/2016,36
913,01/09/2016,27
1523,01/09/2016,31
1033,01/09/2016,24
613,01/09/2016,34
934,01/09/2016,30
131,01/09/2016,39
2233,01/09/2016,16
1622,01/09/2016,29
2433,01/09/2016,23
1922,01/09/2016,19
422,01/09/2016,28
121,01/09/2016,21
1712,01/09/2016,30
531,01/09/2016,21
424,01/09/2016,31
1621,01/09/2016,8
713,01/09/2015,44
1231,01/09/2016,25
2522,01/09/2016,16
432,01/09/2016,28
2535,01/09/2016,39
1723,01/09/2016,39
623,01/09/2016,43
833,01/09/2016,54
912,01/09/2016,27
1412,01/09/2016,24
1511,01/09/2016,25
2413,01/09/2016,31
2422,01/09/2016,41
1722,01/09/2016,28
1022,01/09/2016,24
1212,01/09/2016,23
332,01/09/2016,38
312,01/09/2016,33
932,01/09/2016,22
2223,01/09/2016,48
614,01/09/2016,36
222,01/09/2016,17
1613,01/09/2016,11
221,01/09/2016,25
734,01/09/2016,20
434,01/09/2016,16
1933,01/09/2016,20
1125,01/09/2016,10
331,01/09/2016,32
214,01/09/2016,22
1215,01/09/2016,34
834,01/09/2016,52
1223,01/09/2016,37
113,01/09/2016,33
224,01/09/2016,21
2221,01/10/2016,26
1651,01/09/2016,19
225,01/09/2016,20
1924,01/09/2016,32
2524,01/09/2016,23
232,01/09/2016,19
821,01/09/2016,23
2525,01/09/2016,20
1935,01/09/2016,18
2411,01/09/2016,34
234,01/09/2016,32
1021,01/09/2016,40
1512,01/09/2016,27
1432,01/09/2016,32
1234,01/09/2016,28
1931,01/09/2016,16
1711,01/09/2016,17
1114,01/09/2016,19
1115,01/01/2012,41
1622,01/01/2015,44
2022,01/01/2016,9
2532,01/01/2016,38
2522,01/01/2016,32
1123,01/01/2015,53
1232,01/11/2016,34
2234,01/10/2016,31
421,01/10/2016,55
621,01/10/2016,54
614,01/10/2016,25
1112,01/10/2016,44
531,01/10/2016,33
1014,01/10/2016,42
732,01/10/2016,30
2223,01/10/2016,34
714,01/10/2016,20
2212,01/10/2016,33
1532,01/10/2016,45
933,01/09/2015,25
1414,01/10/2016,27
314,01/10/2016,25
431,01/10/2016,28
1531,01/10/2016,40
921,01/10/2016,16
1022,01/10/2016,45
2521,01/10/2016,35
523,01/10/2016,41
1434,01/10/2016,31
511,01/10/2016,76
1013,01/10/2016,35
323,01/10/2016,33
332,01/10/2016,32
1924,01/10/2016,36
1211,01/10/2016,26
232,01/10/2016,17
2023,01/10/2016,17
932,01/10/2016,20
833,01/10/2016,44
924,01/10/2016,35
2411,01/10/2015,26
1522,01/01/2016,74
1933,01/10/2016,33
231,01/08/2015,24
213,01/01/2016,25
2032,01/10/2016,15
733,01/10/2016,28
1711,01/10/2016,22
1113,01/10/2016,49
1423,01/10/2016,21
313,01/10/2016,22
422,01/10/2016,40
324,01/10/2016,40
913,01/10/2016,24
2535,01/10/2016,33
414,01/10/2016,47
1231,01/10/2016,29
213,01/10/2016,28
634,01/10/2016,26
825,01/10/2016,39
2232,01/10/2016,34
1824,01/10/2016,47
731,01/10/2016,31
1523,01/10/2016,31
1225,01/10/2016,29
922,01/10/2016,29
2011,01/10/2016,34
815,01/10/2016,36
933,01/10/2016,26
1123,01/10/2016,38
1114,01/10/2016,20
1121,01/10/2016,49
1221,01/10/2016,25
1023,01/10/2016,31
1011,01/10/2016,59
1821,01/10/2016,36
1122,01/10/2016,54
113,01/10/2016,27
2532,01/10/2016,32
735,01/10/2016,32
123,01/10/2016,66
2523,01/10/2016,20
632,01/10/2016,35
423,01/10/2016,47
124,01/10/2016,32
1931,01/10/2016,17
231,01/10/2016,19
822,01/10/2016,35
413,01/10/2016,38
612,01/10/2016,46
1612,01/10/2016,20
622,01/10/2016,27
2432,01/10/2016,25
1911,01/10/2016,28
1115,01/10/2016,26
2233,01/10/2016,33
1131,01/10/2016,45
1732,01/10/2016,28
2211,01/10/2016,22
1912,01/10/2016,18
1935,01/10/2016,40
2422,01/10/2016,24
131,01/10/2016,36
331,01/10/2016,46
1524,01/10/2016,39
1133,01/10/2016,39
2511,01/10/2016,25
925,01/10/2016,20
613,01/10/2016,44
931,01/10/2016,23
2522,01/10/2016,32
132,01/10/2016,17
312,01/10/2016,38
631,01/10/2016,51
1213,01/10/2016,27
412,01/10/2016,35
611,01/10/2016,39
1634,01/10/2016,25
1223,01/10/2016,37
112,01/10/2016,43
2514,01/10/2016,37
2515,01/10/2016,36
623,01/10/2016,37
122,01/10/2016,41
2424,01/10/2016,20
2413,01/10/2016,44
411,01/10/2016,35
1024,01/10/2016,35
722,01/10/2016,23
713,01/10/2016,45
1934,01/10/2016,30
1511,01/10/2016,22
1633,01/10/2016,32
1914,01/10/2016,26
821,01/10/2016,23
725,01/10/2016,38
712,01/10/2016,54
2531,01/10/2016,31
813,01/10/2016,50
1834,01/10/2016,85
823,01/10/2016,45
1512,01/10/2016,23
911,01/10/2016,14
1623,01/10/2016,31
334,01/10/2016,24
914,01/10/2016,14
934,01/10/2016,34
1012,01/10/2016,29
424,01/10/2016,30
1214,01/10/2016,28
2411,01/10/2016,24
513,01/10/2016,38
1831,01/10/2016,70
726,01/10/2016,29
835,01/10/2016,50
2033,01/10/2016,12
1613,01/10/2016,17
1913,01/10/2016,23
133,01/10/2016,34
1622,01/10/2016,30
433,01/10/2016,22
1655,01/10/2016,3
1134,01/10/2016,54
1132,01/10/2016,50
432,01/10/2016,37
434,01/10/2016,22
1614,01/10/2016,18
1432,01/10/2016,31
935,01/10/2016,15
1034,01/10/2016,42
724,01/10/2016,20
1215,01/10/2016,35
1235,01/10/2016,21
2433,01/10/2016,13
2525,01/10/2016,23
1632,01/10/2016,17
1631,01/10/2016,18
1832,01/10/2016,33
111,01/10/2016,44
1811,01/10/2016,29
215,01/10/2016,20
633,01/10/2016,31
1533,01/10/2016,60
1431,01/10/2016,29
1021,01/10/2016,44
912,01/10/2016,27
1522,01/10/2016,52
1411,01/10/2016,21
1224,01/10/2016,36
1033,01/10/2016,31
624,01/10/2016,60
834,01/10/2016,59
2022,01/10/2016,9
1412,01/10/2016,31
1923,01/10/2016,23
1135,01/10/2016,28
234,01/10/2016,26
2533,01/10/2016,47
1031,01/10/2016,27
1731,01/10/2016,22
1823,01/10/2016,19
824,01/10/2016,16
1733,01/10/2016,28
1222,01/10/2016,31
121,01/10/2016,17
2013,01/10/2016,19
1712,01/10/2016,42
812,01/10/2016,30
1624,01/10/2016,23
221,01/10/2016,20
1812,01/10/2016,29
831,01/10/2016,41
1413,01/10/2016,18
1713,01/10/2016,24
923,01/10/2016,19
2534,01/10/2016,38
1723,01/10/2016,29
322,01/10/2016,28
1822,01/10/2016,23
2513,01/10/2016,14
2431,01/10/2016,11
214,01/10/2016,23
1212,01/10/2016,23
1724,01/10/2016,24
1611,01/10/2016,15
1621,01/10/2016,16
532,01/10/2016,33
512,01/10/2016,38
711,01/10/2016,27
1833,01/10/2016,57
222,01/10/2016,29
2213,01/10/2016,20
811,01/10/2016,23
1012,01/12/2016,38
1122,01/10/2015,61
1011,01/01/2016,80
815,01/01/2016,46
1031,01/02/2016,37
1013,01/01/2015,53
2515,01/01/2016,36
831,01/01/2016,52
1913,01/01/2016,29
1413,01/01/2015,33
624,01/11/2016,51
911,01/11/2016,20
2512,01/11/2016,37
714,01/11/2016,25
1234,01/11/2016,30
2533,01/11/2016,63
323,01/11/2016,40
333,01/11/2016,30
832,01/11/2016,38
1424,01/11/2016,37
1531,01/11/2016,49
421,01/11/2016,61
1125,01/11/2016,15
725,01/11/2015,50
915,01/11/2016,24
723,01/11/2016,35
1013,01/02/2016,42
431,01/02/2016,36
811,01/12/2016,40
414,01/11/2016,54
1133,01/11/2016,60
233,01/11/2016,19
2222,01/11/2016,41
1831,01/11/2016,59
1121,01/11/2016,40
1822,01/11/2016,32
921,01/11/2016,19
1935,01/11/2016,27
1213,01/11/2016,24
935,01/11/2016,31
234,01/11/2016,27
1215,01/11/2016,36
611,01/11/2016,52
213,01/11/2016,25
311,01/11/2016,14
412,01/11/2016,36
1632,01/11/2016,17
1922,01/11/2016,14
1034,01/11/2016,34
1834,01/11/2016,72
1933,01/11/2016,17
1411,01/11/2016,21
1412,01/11/2016,20
1131,01/11/2016,45
513,01/11/2016,53
613,01/11/2016,31
2212,01/11/2016,36
835,01/11/2016,45
411,01/11/2016,35
834,01/11/2016,48
322,01/11/2016,47
222,01/11/2016,33
2232,01/11/2016,34
122,01/11/2016,58
432,01/11/2016,30
2412,01/11/2016,29
1123,01/11/2016,27
1811,01/11/2016,25
512,01/11/2016,31
422,01/11/2016,44
533,01/11/2016,38
212,01/11/2016,30
2423,01/11/2016,21
1832,01/11/2016,23
621,01/11/2016,58
614,01/11/2016,33
1113,01/11/2016,49
1225,01/11/2016,28
2522,01/11/2016,29
124,01/11/2016,33
811,01/11/2016,36
815,01/11/2016,23
112,01/11/2016,58
1522,01/11/2016,53
224,01/11/2016,18
1115,01/11/2016,28
931,01/11/2016,33
1223,01/11/2016,38
1122,01/11/2016,41
423,01/11/2016,58
821,01/11/2016,19
1124,01/11/2016,23
1524,01/11/2016,40
113,01/11/2016,35
413,01/11/2016,35
215,01/11/2016,17
1814,01/11/2016,35
123,01/11/2016,43
1013,01/11/2016,30
925,01/11/2016,22
511,01/11/2016,55
1732,01/11/2016,25
2535,01/11/2016,31
924,01/11/2016,32
2422,01/11/2016,55
2031,01/11/2016,16
1523,01/11/2016,36
1733,01/11/2016,23
1513,01/11/2016,34
1722,01/11/2016,35
1924,01/11/2016,41
1221,01/11/2016,28
2525,01/11/2016,20
1434,01/11/2016,32
1233,01/11/2016,36
2534,01/11/2016,46
1533,01/11/2016,63
1931,01/11/2016,27
2515,01/11/2016,19
433,01/11/2016,35
1833,01/11/2016,52
1631,01/11/2016,17
933,01/11/2016,20
1623,01/11/2016,28
1033,01/11/2016,32
1014,01/11/2016,42
913,01/11/2016,33
823,01/11/2016,48
813,01/11/2016,44
622,01/11/2016,32
223,01/11/2016,37
1711,01/11/2016,30
334,01/11/2016,15
2023,01/11/2016,19
2022,01/11/2016,8
111,01/11/2016,48
1432,01/11/2016,31
1414,01/11/2016,20
1914,01/11/2016,22
1211,01/11/2016,21
1235,01/11/2016,20
531,01/11/2016,35
424,01/11/2016,36
1132,01/11/2016,51
713,01/11/2016,42
214,01/11/2016,26
1621,01/11/2016,8
1915,01/11/2016,22
532,01/11/2016,39
2011,01/11/2016,33
524,01/11/2016,40
131,01/11/2016,36
2221,01/11/2016,25
824,01/11/2016,34
2432,01/11/2016,25
631,01/11/2016,39
2233,01/11/2016,21
934,01/11/2016,40
932,01/11/2016,21
324,01/11/2016,43
1532,01/11/2016,45
1231,01/11/2016,35
1724,01/11/2016,25
1723,01/11/2016,30
1925,01/11/2016,24
831,01/11/2016,43
2431,01/11/2016,19
923,01/11/2016,22
922,01/11/2016,38
912,01/11/2016,33
914,01/11/2016,23
114,01/11/2016,20
132,01/11/2016,26
2433,01/11/2016,22
726,01/11/2016,19
733,01/11/2016,26
2213,01/11/2016,17
1022,01/11/2016,38
431,01/11/2016,37
722,01/11/2016,25
814,01/11/2016,39
822,01/11/2016,34
825,01/11/2016,38
1911,01/11/2016,14
1021,01/11/2016,30
1431,01/11/2016,23
1134,01/11/2016,33
1923,01/11/2016,34
2211,01/11/2016,28
711,01/11/2016,29
225,01/11/2016,21
321,01/11/2016,43
623,01/11/2016,39
1114,01/11/2016,15
2532,01/11/2016,37
1651,01/11/2016,16
522,01/11/2016,44
1731,01/11/2016,32
2531,01/11/2016,33
1913,01/11/2016,22
1135,01/11/2016,36
633,01/11/2016,25
523,01/11/2016,36
1824,01/11/2016,36
1821,01/11/2016,43
2411,01/11/2016,26
314,01/11/2016,24
2513,01/11/2016,15
211,01/11/2016,33
1713,01/11/2016,21
1212,01/11/2016,17
1222,01/11/2016,22
332,01/11/2016,39
1214,01/11/2016,37
632,01/11/2016,43
1112,01/11/2016,52
331,01/11/2016,44
1012,01/11/2016,23
1614,01/11/2016,20
612,01/11/2016,41
724,01/11/2016,25
434,01/11/2016,11
732,01/11/2016,20
734,01/11/2016,30
2514,01/11/2016,27
313,01/11/2016,27
1433,01/11/2016,28
812,01/11/2016,19
1921,01/11/2016,13
1634,01/11/2016,20
1422,01/11/2016,26
524,01/01/2016,35
513,01/01/2016,53
1925,01/01/2015,58
1834,01/01/2015,74
731,01/11/2016,27
221,01/01/2015,25
1012,01/01/2015,37
1624,01/01/2015,31
1411,01/01/2014,29
911,01/12/2012,28
1723,01/02/2016,45
1134,01/01/2014,64
1632,01/01/2016,18
313,01/02/2015,25
312,01/11/2015,47
811,01/08/2015,19
1115,01/01/2015,55
423,01/01/2015,75
634,01/01/2016,37
2423,01/01/2015,26
1651,01/01/2015,12
734,01/07/2015,23
313,01/11/2015,27
1135,01/03/2015,36
732,01/08/2015,29
321,01/03/2015,43
224,01/04/2015,16
2534,01/08/2015,46
726,01/04/2015,36
1022,01/07/2015,40
624,01/09/2015,61
732,01/09/2015,27
1522,01/09/2015,66
121,01/03/2015,22
1523,01/07/2015,42
1133,01/05/2015,62
713,01/07/2015,45
1711,01/01/2016,35
822,01/01/2015,47
815,01/08/2015,47
1121,01/01/2016,45
1135,01/02/2016,47
2223,01/01/2016,43
1032,01/11/2015,18
824,01/01/2015,53
1911,01/04/2015,19
533,01/01/2015,32
2524,01/12/2015,25
1922,01/03/2015,26
1831,01/01/2015,61
2525,01/08/2015,21
121,01/01/2016,25
232,01/04/2015,17
1114,01/01/2015,20
1024,01/01/2015,36
2223,01/01/2015,47
1731,01/01/2015,40
414,01/01/2015,69
614,01/04/2015,41
1823,01/09/2016,20
1112,01/01/2016,65
2232,01/01/2016,41
1214,01/01/2016,34
1823,01/04/2016,16
1414,01/06/2016,22
1234,01/01/2016,40
1524,01/06/2016,31
1013,01/12/2016,37
2525,01/12/2016,22
1523,01/12/2016,34
1532,01/12/2016,36
1135,01/12/2016,27
1234,01/12/2016,29
2432,01/12/2016,21
813,01/12/2016,45
2431,01/12/2016,21
631,01/12/2016,60
321,01/12/2016,56
1622,01/12/2016,30
731,01/01/2016,29
2515,01/01/2015,46
725,01/01/2016,43
1434,01/05/2016,44
422,01/05/2016,49
1225,01/07/2016,23
123,01/01/2016,40
1823,01/05/2016,19
2024,01/12/2016,16
1115,01/12/2016,35
634,01/12/2016,34
421,01/12/2016,70
234,01/12/2016,24
1533,01/12/2016,47
411,01/12/2016,33
833,01/12/2016,41
633,01/12/2016,23
1833,01/12/2016,45
223,01/12/2016,22
623,01/12/2016,47
324,01/12/2016,33
323,01/12/2016,40
2511,01/12/2016,25
825,01/12/2016,37
1832,01/12/2016,22
334,01/12/2016,24
1834,01/12/2016,64
311,01/12/2016,15
414,01/12/2016,48
2533,01/12/2016,51
1231,01/12/2016,21
1723,01/12/2016,36
2532,01/12/2016,35
423,01/12/2016,77
123,01/12/2016,53
431,01/12/2016,43
725,01/12/2016,42
713,01/12/2016,51
722,01/12/2016,21
1931,01/12/2016,23
1922,01/12/2016,29
823,01/12/2016,62
322,01/12/2016,33
532,01/12/2016,24
821,01/12/2016,26
511,01/12/2016,61
1732,01/12/2016,23
612,01/12/2016,57
1431,01/12/2016,24
732,01/12/2016,26
1434,01/12/2016,24
1633,01/12/2016,27
1513,01/12/2016,40
1422,01/12/2016,19
912,01/12/2016,29
712,01/12/2016,43
1114,01/12/2016,21
1121,01/12/2016,71
1711,01/12/2016,24
1134,01/12/2016,48
1222,01/12/2016,27
